Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Lagoa Formosa,21 (0 -- 102),Increasing,1.2 (1.1 -- 1.3),0.07 (-0.01 -- 0.41),9.6 (1.7 -- -88.9)
Lagoa Santa,3 (0 -- 6),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.05 -- 0.01),-48.7 (70.6 -- -14.5)
Lagoa Vermelha,14 (1 -- 66),Increasing,1.1 (1 -- 1.2),0.04 (-0.02 -- 0.2),19.8 (3.5 -- -28.4)
Lagoa da Canoa,19 (0 -- 53),Likely increasing,1.1 (1 -- 1.3),0.04 (-0.01 -- 0.08),19.4 (9.2 -- -63)
Lagoa da Confusão,6 (0 -- 16),Unsure,1 (0.9 -- 1.1),0.01 (-0.02 -- 0.04),101.4 (19.6 -- -29.9)
Lagoa da Prata,5 (1 -- 11),Unsure,1 (0.9 -- 1.1),-0.01 (-0.03 -- 0.02),-132.9 (33.7 -- -22.2)
Lagoa do Barro do Piauí,2 (0 -- 6),Unsure,1 (0.8 -- 1.1),-0.01 (-0.08 -- 0.05),-115.7 (13.5 -- -9.1)
Laguna,17 (1 -- 49),Unsure,1 (0.9 -- 1.1),0.01 (-0.04 -- 0.11),54.8 (6.4 -- -18.5)
Lajeado,42 (17 -- 77),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.02),77 (28.1 -- -129.7)
Lajedo,2 (0 -- 3),Decreasing,0.94 (0.87 -- 0.99),-0.01 (-0.05 -- 0),-46.5 (281 -- -13.4)
Lapa,22 (0 -- 91),Likely increasing,1.1 (0.9 -- 1.2),0.01 (-0.03 -- 0.07),52.8 (9.4 -- -26.2)
Lapão,9 (0 -- 44),Likely increasing,1.1 (1 -- 1.2),0.02 (-0.04 -- 0.12),36.7 (5.9 -- -15.6)
Laranjal Paulista,13 (1 -- 29),Unsure,1 (1 -- 1.1),0.01 (-0.02 -- 0.04),107.5 (16.5 -- -34.9)
Laranjal do Jari,13 (2 -- 25),Unsure,1 (0.9 -- 1),0 (-0.04 -- 0.02),-283.5 (32.8 -- -19)
Lauro Muller,4 (0 -- 6),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.07 -- 0),-28.6 (-823.9 -- -10.5)
Lauro de Freitas,65 (0 -- 978),Unsure,1 (0.7 -- 1.2),-0.01 (-0.1 -- 0.09),-101.6 (7.5 -- -6.9)
Lavras da Mangabeira,14 (1 -- 47),Increasing,1.1 (1 -- 1.2),0.03 (-0.01 -- 0.14),21.4 (5 -- -88.4)
Leme,33 (0 -- 590),Unsure,1 (0.7 -- 1.2),-0.01 (-0.13 -- 0.1),-66.7 (6.7 -- -5.5)
Lençóis Paulista,9 (2 -- 18),Likely decreasing,1 (0.9 -- 1),-0.02 (-0.05 -- 0.01),-42.5 (97.1 -- -13)
Limeira,103 (11 -- 235),Unsure,1 (0.9 -- 1.1),0.01 (-0.03 -- 0.04),132.7 (17.4 -- -21.9)
Limoeiro,0 (0 -- 0),Decreasing,0.6 (0.3 -- 0.8),-0.11 (-0.23 -- -0.01),-6.1 (-51.4 -- -3)
Limoeiro de Anadia,1 (0 -- 3),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-35.9 (648.6 -- -18)
Limoeiro do Norte,3 (1 -- 5),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.05 -- -0.01),-26.3 (-73.4 -- -14.7)
Linhares,19 (0 -- 37),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.06 -- 0),-38.8 (159.1 -- -11.7)
Lins,12 (0 -- 26),Likely decreasing,0.9 (0.9 -- 1),-0.03 (-0.09 -- 0.01),-26.7 (110.9 -- -8.2)
Londrina,227 (5 -- 790),Likely increasing,1.1 (1 -- 1.2),0.02 (-0.02 -- 0.07),40.5 (9.5 -- -36.9)
Lorena,15 (0 -- 45),Unsure,1 (0.9 -- 1.1),0.01 (-0.07 -- 0.15),59.3 (4.8 -- -10.4)
Loreto,2 (0 -- 5),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.08 -- 0.01),-41.8 (73.9 -- -8.6)
Louveira,4 (0 -- 9),Unsure,1 (0.8 -- 1.1),-0.01 (-0.05 -- 0.04),-101.4 (17.7 -- -12.9)
Lucena,2 (0 -- 3),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-53.5 (69.8 -- -20.6)
Luzilândia,0 (0 -- 2),Decreasing,0.8 (0.7 -- 0.9),-0.04 (-0.09 -- -0.01),-16.7 (-96.8 -- -8.1)
Luziânia,80 (21 -- 150),Unsure,1 (1 -- 1.1),0.01 (-0.01 -- 0.02),104.1 (30.6 -- -50.9)
Luís Eduardo Magalhães,22 (6 -- 47),Unsure,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-81.7 (67.6 -- -22.2)
Lábrea,5 (3 -- 8),Decreasing,0.9 (0.9 -- 0.9),-0.03 (-0.04 -- -0.02),-22.2 (-31.6 -- -16.5)
Macapá,35 (8 -- 65),Unsure,1 (0.9 -- 1),-0.01 (-0.05 -- 0.02),-99.5 (36 -- -13.4)
Macarani,4 (0 -- 19),Unsure,1 (0.7 -- 1.1),-0.01 (-0.08 -- 0.04),-51.6 (17.8 -- -8.3)
Macatuba,6 (1 -- 14),Unsure,1 (1 -- 1.1),0.01 (-0.02 -- 0.04),108 (17.8 -- -43.4)
Macaé,56 (2 -- 130),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),452.3 (30 -- -30.4)
Maceió,105 (4 -- 261),Unsure,1 (0.8 -- 1.1),-0.01 (-0.06 -- 0.04),-81.2 (19.7 -- -11.8)
Machadinho D'Oeste,18 (2 -- 38),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),381.1 (32.1 -- -31.9)
Madre de Deus,14 (0 -- 40),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.04),158.7 (17.7 -- -32.2)
Mafra,3 (0 -- 7),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.05),-151.8 (14.1 -- -13.5)
Magé,81 (0 -- 168),Likely increasing,1.1 (1 -- 1.2),0.03 (0 -- 0.06),23.4 (12.3 -- 175)
Mairiporã,15 (6 -- 29),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.01),-752.9 (50.3 -- -40.2)
Mamanguape,5 (2 -- 10),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-65.2 (165.4 -- -27.1)
Manacapuru,10 (2 -- 20),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.05),223.7 (13.6 -- -16.2)
Manaus,335 (208 -- 494),Likely increasing,1 (1 -- 1),0 (0 -- 0.01),146.3 (51.8 -- -170.4)
Mandaguari,4 (0 -- 11),Likely increasing,1 (0.9 -- 1.1),0.01 (-0.03 -- 0.05),85.7 (13.6 -- -25.5)
Mandaguaçu,4 (0 -- 18),Unsure,1 (0.8 -- 1.1),-0.01 (-0.09 -- 0.06),-76.1 (11.4 -- -7.8)
Mandirituba,2 (0 -- 3),Likely decreasing,1 (0.9 -- 1),0 (-0.08 -- 0),-199.3 (976.9 -- -9.1)
Mangaratiba,7 (0 -- 17),Unsure,1 (0.9 -- 1.1),0.01 (-0.02 -- 0.03),69.9 (21.1 -- -39.8)
Manhuaçu,23 (10 -- 40),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.02),89.3 (33.1 -- -107.3)
Manhumirim,1 (0 -- 4),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.11 -- 0),-20.1 (304.8 -- -6.2)
Manicoré,1 (0 -- 4),Decreasing,0.9 (0.8 -- 1),-0.04 (-0.07 -- -0.01),-17.9 (-87.8 -- -10.4)
Mantena,2 (0 -- 6),Likely decreasing,1 (0.8 -- 1.1),-0.01 (-0.05 -- 0.01),-60.1 (66.9 -- -13.7)
Marabá,76 (0 -- 209),Unsure,1 (0.9 -- 1.1),0.01 (-0.03 -- 0.04),68.7 (17.6 -- -25.5)
Maracaju,3 (2 -- 6),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-274.9 (63.6 -- -41.9)
Maracanaú,10 (0 -- 22),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0),-35.1 (148.7 -- -10.6)
Maracás,7 (2 -- 14),Unsure,1 (1 -- 1.1),0 (-0.02 -- 0.03),453 (24.2 -- -36.9)
Maragogipe,1 (0 -- 2),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.06 -- -0.02),-19 (-39.9 -- -12.5)
Maranguape,4 (0 -- 8),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.06 -- -0.01),-21.8 (-83.4 -- -12.5)
Marataízes,11 (0 -- 23),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.03),-418.1 (20 -- -18)
Marau,7 (3 -- 13),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-74.2 (101.6 -- -29.9)
Maravilha,14 (2 -- 46),Increasing,1.1 (1 -- 1.2),0.02 (-0.01 -- 0.09),29.5 (7.7 -- -115.2)
Maraú,3 (0 -- 7),Unsure,1 (0.9 -- 1.09),0 (-0.05 -- 0.04),-771.1 (16.8 -- -14)
Marcação,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.07 -- 0),-23.4 (-374.6 -- -9.8)
Marechal Cândido Rondon,52 (0 -- 637),Increasing,1.2 (1.1 -- 1.3),0.06 (-0.02 -- 0.3),11.6 (2.3 -- -38)
Marechal Deodoro,6 (0 -- 11),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.07 -- 0.01),-40 (70.9 -- -10)
Marechal Floriano,4 (0 -- 9),Likely increasing,1 (0.9 -- 1.1),0.01 (-0.01 -- 0.03),93.5 (19.9 -- -47.3)
Marechal Thaumaturgo,14 (5 -- 25),Increasing,1.1 (1.1 -- 1.2),0.03 (0.02 -- 0.05),22.3 (15 -- 43.3)
Mari,1 (0 -- 4),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0),-28.4 (142.1 -- -9.8)
Marialva,6 (0 -- 15),Likely increasing,1 (1 -- 1.1),0.01 (-0.03 -- 0.09),73.1 (7.5 -- -23.6)
Mariana,37 (0 -- 168),Likely increasing,1.09 (0.94 -- 1.25),0.02 (-0.01 -- 0.07),28.5 (9.6 -- -58.2)
Maricá,19 (0 -- 54),Unsure,1 (0.9 -- 1.1),-0.01 (-0.06 -- 0.03),-95.5 (20.9 -- -11.7)
Maringá,89 (37 -- 157),Unsure,1 (0.9 -- 1.1),0 (-0.01 -- 0.02),496.9 (39.6 -- -48.7)
Marituba,6 (0 -- 17),Unsure,1 (0.9 -- 1.1),0.01 (-0.07 -- 0.09),98.3 (7.5 -- -10)
Marília,36 (17 -- 60),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),128.8 (19.8 -- -56.9)
Massaranduba,1 (0 -- 2),Decreasing,0.9 (0.8 -- 1),-0.04 (-0.07 -- -0.01),-17 (-97.5 -- -9.7)
Mata de São João,1 (0 -- 2),Decreasing,0.9 (0.8 -- 0.9),-0.03 (-0.05 -- -0.01),-22.2 (-52 -- -14.2)
Matelândia,1 (0 -- 2),Decreasing,0.9 (0.82 -- 0.95),-0.03 (-0.05 -- -0.01),-24.2 (-61.1 -- -14.4)
Matias Olímpio,1 (0 -- 3),Likely decreasing,0.9 (0.7 -- 1),-0.03 (-0.09 -- 0.01),-26.4 (71.9 -- -7.7)
Matozinhos,3 (0 -- 12),Unsure,1 (0.8 -- 1.1),-0.01 (-0.08 -- 0.08),-78.3 (8.9 -- -8.3)
Matriz de Camaragibe,3 (0 -- 8),Likely decreasing,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.02),-48.9 (43.1 -- -13.4)
Matão,13 (2 -- 37),Likely increasing,1.1 (1 -- 1.1),0.02 (-0.02 -- 0.11),40.3 (6.6 -- -38.3)
Matões,6 (0 -- 32),Likely increasing,1.1 (1 -- 1.2),0.02 (-0.03 -- 0.09),34.3 (7.5 -- -23.6)
Maurilândia,56 (12 -- 121),Increasing,1.3 (1.2 -- 1.4),5.396355e+22 (0 -- 2.6136e+29),0 (0 -- -169.2)
Mauriti,7 (2 -- 12),Likely decreasing,1 (0.9 -- 1.1),-0.01 (-0.04 -- 0.02),-117.3 (44.9 -- -17.2)
Mauá,94 (50 -- 142),Likely increasing,1 (1 -- 1.1),0.01 (0 -- 0.02),66.7 (34.9 -- -668.6)
Mauá da Serra,8 (0 -- 33),Likely increasing,1.1 (1 -- 1.2),0.05 (-0.13 -- 428440000),13.3 (0 -- -5.4)
Maués,15 (0 -- 65),Likely increasing,1.1 (1 -- 1.2),0.02 (-0.03 -- 0.16),31.4 (4.3 -- -20.7)
Mazagão,7 (0 -- 26),Unsure,1 (0.8 -- 1.1),-0.01 (-0.04 -- 0.02),-60.9 (29.6 -- -16.3)
Medeiros Neto,4 (0 -- 9),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.07 -- 0),-29.5 (199.9 -- -10.5)
Medianeira,8 (2 -- 15),Unsure,1 (0.9 -- 1.1),-0.01 (-0.03 -- 0.02),-129.1 (28.4 -- -20.3)
Medicilândia,3 (0 -- 8),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.08 -- 0),-33 (220.6 -- -9.2)
Mesquita,8 (0 -- 17),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),-3529.3 (25.6 -- -21.6)
Messias,1 (0 -- 2),Decreasing,0.9 (0.8 -- 0.9),-0.03 (-0.05 -- -0.02),-21.4 (-43.6 -- -14.1)
Miguel Alves,3 (0 -- 5),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.04 -- 0.01),-39 (100.7 -- -16)
Miguelópolis,5 (0 -- 17),Unsure,1 (0.9 -- 1.2),0.01 (-0.04 -- 0.04),123.9 (16.2 -- -19.1)
Milagres,5 (2 -- 9),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-378.6 (57.5 -- -44.7)
Mimoso do Sul,1 (0 -- 3),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-34.6 (-254.8 -- -16.6)
Minaçu,12 (0 -- 30),Likely increasing,1.1 (1 -- 1.2),0.02 (0 -- 0.05),31 (14 -- -372.4)
Mineiros,233 (0 -- 52818),Unsure,1.1 (0.7 -- 1.5),0.04 (-0.28 -- 1.54),17 (0.4 -- -2.5)
Miracema,2 (0 -- 6),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.04),-184.6 (19.6 -- -14.2)
Miracema do Tocantins,6 (1 -- 14),Unsure,1 (0.9 -- 1.1),-0.01 (-0.03 -- 0.02),-113.9 (38.7 -- -26.3)
Miranda,10 (0 -- 21),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-61.3 (94 -- -19.1)
Mirandópolis,3 (1 -- 6),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.02),-247.9 (27.8 -- -18.7)
Miranorte,10 (0 -- 37),Unsure,1 (0.9 -- 1.1),0.01 (-0.03 -- 0.06),131.3 (12.5 -- -26.6)
Mirassol,23 (15 -- 48),Likely increasing,1 (1 -- 1),0.01 (-0.22 -- 23.09),56.3 (0 -- -3.1)
Missão Velha,1 (0 -- 2),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.06 -- -0.01),-18.5 (-46.3 -- -11.3)
Mococa,34 (1 -- 116),Increasing,1.1 (1 -- 1.2),0.03 (-0.02 -- 0.15),20.6 (4.8 -- -32.3)
Mogeiro,5 (1 -- 11),Likely increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.04),36.8 (18 -- -534.3)
Mogi Guaçu,20 (5 -- 39),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),-590.4 (26.8 -- -22)
Mogi Mirim,16 (7 -- 27),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-157.6 (72.5 -- -44.6)
Mogi das Cruzes,39 (22 -- 56),Decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-67 (-339.8 -- -35)
Mombaça,2 (0 -- 3),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-39.2 (-720.4 -- -21.8)
Mongaguá,4 (0 -- 8),Unsure,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.03),-106.3 (25.3 -- -15)
Monsenhor Gil,2 (1 -- 3),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-42.6 (-1520.2 -- -23.5)
Monsenhor Tabosa,144 (0 -- 6547),Increasing,1.4 (1.1 -- 1.5),0.17 (-0.2 -- 10.02),4.1 (0.1 -- -3.5)
Montanha,3 (0 -- 7),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.03),-151 (25 -- -19.5)
Monte Alegre,5 (0 -- 15),Unsure,1 (0.9 -- 1.1),0 (-0.08 -- 0.06),-199.7 (12.5 -- -9)
Monte Alegre de Minas,9 (2 -- 19),Likely increasing,1.1 (1 -- 1.2),0.02 (0 -- 0.04),29.7 (15.4 -- 1218.9)
Monte Alegre do Piauí,2 (0 -- 6),Likely decreasing,1 (0.9 -- 1.1),-0.01 (-0.04 -- 0.02),-50.2 (34.1 -- -18)
Monte Alto,21 (1 -- 90),Likely increasing,1.1 (1 -- 1.1),0.02 (-0.03 -- 0.09),32.5 (7.4 -- -27.5)
Monte Aprazível,4 (1 -- 7),Decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-52 (627.9 -- -20.1)
Monte Mor,8 (1 -- 14),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.05 -- 0.01),-65.8 (129.5 -- -15)
Monteiro,7 (0 -- 15),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),913.6 (27.2 -- -25)
Montenegro,10 (3 -- 17),Unsure,1 (0.9 -- 1.1),0 (-0.01 -- 0.02),561.3 (42.3 -- -51.3)
Montes Altos,2 (0 -- 4),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.05 -- 0.01),-53.9 (117.9 -- -15.2)
Montes Claros,97 (0 -- 420),Unsure,1 (1 -- 1.1),0.01 (-0.2 -- 1.38602e+57),68.2 (0 -- -3.4)
Montividiu,17 (0 -- 39),Increasing,1.1 (1 -- 1.2),0.03 (0 -- 0.05),27.5 (13.9 -- 320.2)
Monção,26 (1 -- 51),Increasing,1.1 (1 -- 1.2),0.03 (0.01 -- 0.05),22.4 (13.2 -- 110.6)
Morada Nova,20 (0 -- 252),Unsure,1 (0.9 -- 1.2),0.01 (-0.06 -- 0.12),64.3 (5.8 -- -11.2)
Morretes,2 (0 -- 4),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-41.3 (189.3 -- -19.3)
Morrinhos,22 (6 -- 45),Unsure,1 (1 -- 1.1),0.01 (-0.03 -- 0.06),74.7 (11.8 -- -21)
Morro Agudo,2 (1 -- 3),Decreasing,0.9 (0.8 -- 0.9),-0.03 (-0.05 -- -0.02),-21.6 (-38.3 -- -14.4)
Morro da Fumaça,4 (1 -- 8),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-50.7 (126 -- -18.9)
Mossoró,58 (0 -- 3481),Unsure,1 (0.6 -- 1.4),-0.01 (-0.18 -- 0.17),-106 (4 -- -3.9)
Mozarlândia,2 (0 -- 5),Likely decreasing,0.9 (0.8 -- 1),-0.03 (-0.06 -- 0),-23 (1726.5 -- -12.3)
Mucajaí,1 (0 -- 5),Likely decreasing,0.9 (0.7 -- 1),-0.03 (-0.1 -- 0.02),-20.6 (36 -- -7.2)
Mucuri,7 (0 -- 12),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),1328.2 (32.3 -- -29)
Mutum,2 (0 -- 3),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.07 -- 0.01),-46 (70.9 -- -10.4)
Muçum,2 (0 -- 4),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.05 -- 0.02),-66 (45.9 -- -13.1)
Mâncio Lima,12 (3 -- 29),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-215.9 (33.1 -- -32.4)
Nanuque,6 (0 -- 14),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.08 -- 0.02),-35 (40.4 -- -8.6)
Natal,26 (0 -- 91),Likely decreasing,0.9 (0.8 -- 1),-0.03 (-0.06 -- 0),-23.9 (158.8 -- -11.6)
Natividade,8 (0 -- 59),Likely increasing,1.1 (0.9 -- 1.2),0.02 (-0.06 -- 0.14),32.8 (5 -- -10.7)
Navegantes,13 (0 -- 29),Likely decreasing,0.9 (0.8 -- 1),-0.01 (-0.06 -- 0.01),-48.6 (77.4 -- -11.9)
Naviraí,6 (2 -- 10),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-68 (68.2 -- -17.6)
Nazaré,6 (3 -- 9),Unsure,1 (1 -- 1.1),21.16 (-0.01 -- 7789280000),0 (0 -- -56.7)
Nerópolis,95 (0 -- 261),Increasing,1.3 (1.2 -- 1.4),0.08 (0.04 -- 0.12),8.4 (5.9 -- 16.7)
Nhamundá,6 (1 -- 13),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),437.5 (34.3 -- -41.2)
Nilópolis,7 (2 -- 14),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.03),479.8 (26.5 -- -30.8)
Nioaque,2 (0 -- 11),Unsure,1 (0.8 -- 1.1),-0.02 (-0.24 -- 0.14),-30 (5 -- -2.9)
Niquelândia,16 (0 -- 84),Likely increasing,1.1 (1 -- 1.2),0.02 (-0.03 -- 0.19),29.1 (3.7 -- -27.1)
Niterói,533 (0 -- 1666),Increasing,1.2 (1 -- 1.3),0.04 (0.01 -- 0.08),15.5 (8.6 -- 78.6)
Nonoai,4 (0 -- 8),Unsure,1 (0.9 -- 1.1),0.01 (-0.02 -- 0.03),117.8 (24.1 -- -34.9)
Nossa Senhora da Glória,3 (0 -- 8),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0),-33.6 (225 -- -9.3)
Nossa Senhora das Dores,1 (0 -- 3),Decreasing,0.8 (0.7 -- 1),-0.04 (-0.11 -- -0.01),-16.5 (-138.3 -- -6.2)
Nossa Senhora do Socorro,20 (1 -- 34),Unsure,1 (1 -- 1.1),0 (-0.17 -- Inf),288.8 (0 -- -4)
Nossa Senhora dos Remédios,1 (0 -- 1),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.06 -- -0.02),-18.3 (-29.5 -- -12.5)
Nova Alvorada do Sul,14 (0 -- 90),Unsure,1 (0.8 -- 1.2),0.01 (-0.05 -- 0.06),61.8 (10.7 -- -13.9)
Nova Andradina,7 (0 -- 16),Unsure,1 (0.9 -- 1.1),0.01 (-0.03 -- 0.05),76.5 (13.4 -- -21.6)
Nova Bassano,4 (1 -- 10),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.04),-372.8 (18.4 -- -13.1)
Nova Brasilândia D'Oeste,1 (0 -- 2),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.05 -- -0.01),-23.3 (-118.2 -- -13.2)
Nova Crixás,173 (0 -- 1366),Increasing,1.4 (1.1 -- 1.7),0.1 (0.02 -- 0.17),7.1 (4.1 -- 44.5)
Nova Esperança,3 (0 -- 5),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-71.3 (66.3 -- -15.9)
Nova Friburgo,26 (6 -- 55),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-147.8 (44.4 -- -26.7)
Nova Granada,9 (4 -- 18),Unsure,1 (1 -- 1.1),0 (-0.02 -- 0.03),155.9 (22.5 -- -36.2)
Nova Hartz,4 (1 -- 11),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-214.8 (33.3 -- -23.5)
Nova Iguaçu,49 (8 -- 113),Unsure,1 (0.9 -- 1.1),0.01 (-0.04 -- 0.09),52.8 (7.9 -- -16.6)
Nova Lima,3464 (0 -- 40929300),Unsure,1.2 (0.5 -- 1.9),0.04 (-0.14 -- 0.24),17.9 (2.8 -- -5)
Nova Mamoré,10 (0 -- 22),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),387.9 (29.9 -- -28.5)
Nova Odessa,9 (0 -- 18),Unsure,1 (0.9 -- 1.1),-0.01 (-0.06 -- 0.03),-81.3 (20.4 -- -11.8)
Nova Olinda do Norte,5 (0 -- 9),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.02),-143.7 (31.2 -- -18.3)
Nova Petrópolis,5 (0 -- 17),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.05),1093 (14 -- -12.8)
Nova Prata,11 (1 -- 40),Likely increasing,1 (1 -- 1.1),0.02 (-0.07 -- Inf),29.1 (0 -- -10.5)
Nova Russas,3 (1 -- 6),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-44.3 (-173.2 -- -24.6)
Nova Santa Rita,8 (2 -- 21),Unsure,1 (1 -- 1.1),0.01 (-0.02 -- 0.05),97.3 (14.8 -- -27.9)
Nova Serrana,70 (0 -- 2405),Likely increasing,1.2 (0.9 -- 1.4),0.05 (-0.08 -- 0.43),12.7 (1.6 -- -8.5)
Nova Timboteua,0 (0 -- 1),Decreasing,0.8 (0.6 -- 0.9),-0.08 (-0.22 -- 0),-8.6 (-184.8 -- -3.2)
Nova Trento,3 (0 -- 6),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0.01),-44.4 (126 -- -17.4)
Nova Veneza,3 (0 -- 6),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.06 -- 0.01),-39.3 (115.6 -- -11.2)
Nova Venécia,6 (1 -- 10),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-83 (114.3 -- -23.5)
Nova Viçosa,7 (0 -- 17),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.05),175.4 (12.9 -- -15)
Novo Airão,3 (1 -- 6),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.03),958.7 (22.6 -- -30.1)
Novo Gama,22 (6 -- 42),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),407.1 (37 -- -46.1)
Novo Hamburgo,60 (21 -- 107),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.01),-662.3 (50.7 -- -33.2)
Novo Horizonte,28 (6 -- 81),Increasing,1.1 (1 -- 1.1),0.03 (-0.02 -- 0.13),22.2 (5.4 -- -41.2)
Novo Oriente,3 (0 -- 7),Unsure,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.02),-81.6 (34.3 -- -14.7)
Novo Progresso,1 (0 -- 2),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.1 -- -0.01),-16.1 (-100.9 -- -7)
Não-Me-Toque,4 (0 -- 10),Unsure,1 (0.9 -- 1.1),0.01 (-0.02 -- 0.05),129.8 (15 -- -35.4)
Oeiras,7 (3 -- 11),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0),-59 (178.1 -- -19.8)
Oiapoque,5 (1 -- 10),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-43.6 (176.2 -- -18.1)
Olho d'Água das Flores,2 (0 -- 5),Likely decreasing,0.9 (0.8 -- 1),-0.03 (-0.05 -- 0),-27.1 (145.9 -- -14.1)
Olinda,9 (2 -- 19),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-41.9 (153 -- -20.7)
Oliveira,2 (0 -- 4),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-88.2 (53.9 -- -16.5)
