Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Riachão do Dantas,0 (0 -- 0),Decreasing,0.77 (0.68 -- 0.86),-0.07 (-0.09 -- -0.04),-10.4 (-18 -- -7.5)
Riachão do Jacuípe,5 (2 -- 8),Unsure,1 (0.95 -- 1.06),0 (-0.01 -- 117.06),-2850.6 (0 -- -121)
Rialma,3 (0 -- 7),Likely decreasing,0.95 (0.88 -- 1.02),-0.02 (-0.07 -- 0.01),-38.7 (82 -- -10.5)
Ribeira do Pombal,6 (2 -- 11),Unsure,0.99 (0.91 -- 1.04),0 (-0.02 -- 0.02),-195.4 (43.8 -- -34.9)
Ribeirão Pires,8 (4 -- 13),Likely decreasing,0.98 (0.94 -- 1.03),-0.01 (-0.02 -- 0.01),-136.3 (101.3 -- -35.6)
Ribeirão Preto,125 (60 -- 216),Likely decreasing,0.97 (0.92 -- 1.01),-0.01 (-0.02 -- 0),-76.8 (153 -- -29.6)
Ribeirão das Neves,8 (1 -- 19),Likely decreasing,0.91 (0.84 -- 1.01),-0.02 (-0.05 -- 0),-28.7 (1468.4 -- -14.3)
Ribeirópolis,0 (0 -- 1),Decreasing,0.81 (0.7 -- 0.91),-0.05 (-0.08 -- -0.02),-13.3 (-30.1 -- -8.2)
Rio Bananal,3 (0 -- 5),Likely decreasing,0.97 (0.88 -- 1.04),-0.01 (-0.03 -- 0.01),-84.3 (52 -- -21.2)
Rio Bonito,6 (0 -- 15),Likely decreasing,0.9 (0.78 -- 1.03),-0.02 (-0.07 -- 0.01),-34 (96 -- -9.8)
Rio Branco,18 (4 -- 33),Likely decreasing,0.96 (0.91 -- 1.02),-0.01 (-0.05 -- 0.01),-62.1 (97.1 -- -14.7)
Rio Branco do Sul,6 (2 -- 10),Likely decreasing,0.96 (0.9 -- 1.02),-0.01 (-0.03 -- 0),-70.1 (173.1 -- -23.9)
Rio Brilhante,10 (0 -- 28),Unsure,0.98 (0.86 -- 1.09),-0.01 (-0.04 -- 0.03),-136.3 (26.5 -- -17.5)
Rio Claro,12 (0 -- 22),Decreasing,0.91 (0.86 -- 0.96),-0.03 (-0.07 -- -0.01),-21.8 (-135.8 -- -10.5)
Rio Grande,141 (0 -- 2695),Unsure,1.1 (0.87 -- 1.32),0.02 (-0.08 -- 0.17),34.8 (4.1 -- -9)
Rio Largo,2 (0 -- 3),Decreasing,0.9 (0.82 -- 0.98),-0.02 (-0.07 -- 0),-28.6 (33512.9 -- -10)
Rio Maria,2 (0 -- 6),Likely decreasing,0.93 (0.8 -- 1.02),-0.02 (-0.08 -- 0.01),-36.3 (88.2 -- -9.2)
Rio Negrinho,5 (0 -- 10),Likely decreasing,0.96 (0.9 -- 1.04),-0.01 (-0.03 -- 0.02),-62.4 (39 -- -20.1)
Rio Negro,5 (0 -- 13),Unsure,1.04 (0.92 -- 1.13),0.02 (-0.07 -- 0.26),46.2 (2.7 -- -10.5)
Rio Paranaíba,7 (2 -- 14),Likely increasing,1.04 (0.98 -- 1.11),0.01 (-0.01 -- 0.03),56.4 (23.5 -- -128.7)
Rio Pardo,8 (0 -- 57),Likely increasing,1.1 (0.96 -- 1.2),0.02 (-0.02 -- 0.08),32.6 (8.6 -- -38.5)
Rio Preto da Eva,3 (0 -- 5),Decreasing,0.9 (0.83 -- 0.98),-0.03 (-0.07 -- 0),-27.7 (-359.1 -- -10.6)
Rio Real,3 (0 -- 5),Decreasing,0.94 (0.86 -- 1),-0.01 (-0.05 -- 0),-53 (176.6 -- -15.1)
Rio Tinto,1 (0 -- 2),Decreasing,0.87 (0.77 -- 0.98),-0.03 (-0.06 -- 0),-20.1 (-446.3 -- -11.6)
Rio Verde,91 (15 -- 225),Unsure,1.02 (0.94 -- 1.1),0.01 (-0.06 -- 0.11),75.4 (6.5 -- -11.3)
Rio das Ostras,8 (0 -- 19),Likely decreasing,0.95 (0.86 -- 1.05),-0.02 (-0.08 -- 0.02),-36.8 (41.9 -- -8.6)
Rio das Pedras,2 (1 -- 3),Decreasing,0.91 (0.87 -- 0.95),-0.02 (-0.04 -- -0.01),-28.2 (-55 -- -18.7)
Rio de Janeiro,1049 (2 -- 2410),Likely increasing,1.06 (0.95 -- 1.15),0.02 (-0.01 -- 0.04),41.3 (17.4 -- -47.5)
Rio do Sul,10 (0 -- 19),Unsure,0.99 (0.9 -- 1.05),0 (-0.04 -- 0.03),-218 (26.8 -- -16.4)
Riolândia,1 (0 -- 3),Likely decreasing,0.95 (0.87 -- 1.01),-0.02 (-0.04 -- 0),-46 (272.5 -- -18.9)
Rodeio,1 (0 -- 3),Likely decreasing,0.92 (0.81 -- 1.01),-0.03 (-0.1 -- 0.01),-23.7 (94.8 -- -7.3)
Rolante,3 (0 -- 6),Likely decreasing,0.94 (0.87 -- 1.01),-0.02 (-0.06 -- 0.01),-40.6 (53.6 -- -11.5)
Rolim de Moura,13 (0 -- 31),Unsure,0.99 (0.89 -- 1.07),0 (-0.05 -- 0.04),-203 (19.2 -- -13.9)
Rolândia,29 (2 -- 56),Likely increasing,1.05 (0.96 -- 1.12),0.01 (-0.01 -- 0.04),55.5 (19.8 -- -128.8)
Rondon do Pará,2 (0 -- 4),Likely decreasing,0.94 (0.86 -- 1.02),-0.01 (-0.04 -- 0.01),-62.4 (106.3 -- -16)
Rorainópolis,4 (0 -- 7),Decreasing,0.94 (0.88 -- 1),-0.01 (-0.04 -- 0),-48 (226.6 -- -15.7)
Rurópolis,113 (0 -- 9324),Likely increasing,1.27 (0.89 -- 1.56),0.07 (-0.15 -- 0.5),9.9 (1.4 -- -4.5)
Russas,10 (3 -- 19),Likely decreasing,0.95 (0.88 -- 1.03),-0.01 (-0.04 -- 0.01),-65.8 (70 -- -17.8)
Sabará,6 (0 -- 14),Likely decreasing,0.96 (0.85 -- 1.06),-0.01 (-0.04 -- 0.02),-82.3 (39.4 -- -15.6)
Sacramento,28 (0 -- 313),Likely increasing,1.11 (0.97 -- 1.23),0.05 (-0.06 -- 0.25),14.8 (2.8 -- -12.3)
Sales Oliveira,5 (2 -- 9),Unsure,1 (0.95 -- 1.06),0 (-0.01 -- 0.02),1158.5 (42.2 -- -53.9)
Salgueiro,43 (0 -- 206),Likely increasing,1.08 (0.89 -- 1.2),0.02 (-0.03 -- 0.07),39.9 (10.1 -- -23.3)
Salinas da Margarida,0 (0 -- 2),Decreasing,0.55 (0.25 -- 0.87),-0.06 (-0.18 -- 0),-11.2 (168.9 -- -4)
Salto,34 (0 -- 302),Unsure,0.99 (0.78 -- 1.19),0 (-0.07 -- 0.06),-580.9 (10.9 -- -9.6)
Salto de Pirapora,7 (2 -- 12),Likely decreasing,0.98 (0.91 -- 1.05),-0.01 (-0.04 -- 0.01),-118.6 (46.4 -- -18.5)
Salvador,337 (142 -- 582),Likely decreasing,0.96 (0.91 -- 1.01),-0.01 (-0.02 -- 0),-69 (191.6 -- -29.2)
Sananduva,5 (0 -- 24),Unsure,1.02 (0.8 -- 1.18),0 (-0.06 -- 0.05),164.6 (14.1 -- -12.2)
Sangão,6 (0 -- 214),Unsure,1.04 (0.88 -- 1.16),0.05 (-0.36 -- Inf),13.8 (0 -- -1.9)
Sanharó,2 (0 -- 4),Likely decreasing,0.93 (0.84 -- 1.03),-0.03 (-0.1 -- 0.02),-26 (45.2 -- -6.8)
Sant'Ana do Livramento,5 (0 -- 14),Unsure,1.01 (0.85 -- 1.14),0 (-0.05 -- 0.04),456.7 (15.6 -- -14.1)
Santa Adélia,4 (0 -- 8),Unsure,1.01 (0.93 -- 1.08),0 (-0.03 -- 0.03),319.9 (22.5 -- -23.5)
Santa Bárbara,1 (0 -- 3),Likely decreasing,0.93 (0.86 -- 1),-0.02 (-0.04 -- 0),-38.5 (335.9 -- -19.5)
Santa Bárbara d'Oeste,40 (14 -- 66),Likely decreasing,0.97 (0.92 -- 1.03),-0.01 (-0.06 -- 0.01),-62.6 (51.4 -- -11.7)
Santa Cruz Cabrália,4 (1 -- 7),Likely decreasing,0.96 (0.89 -- 1.01),-0.01 (-0.03 -- 0),-56.4 (286.4 -- -23.6)
Santa Cruz das Palmeiras,2 (0 -- 7),Decreasing,0.86 (0.78 -- 0.94),-0.04 (-0.09 -- -0.01),-15.7 (-112.1 -- -7.8)
Santa Cruz do Capibaribe,6 (0 -- 12),Decreasing,0.89 (0.83 -- 0.95),-0.04 (-0.09 -- -0.01),-17.5 (-124.2 -- -7.7)
Santa Cruz do Piauí,8 (1 -- 19),Unsure,1.01 (0.93 -- 1.1),0 (-0.03 -- 0.04),323.6 (19.5 -- -22.3)
Santa Cruz do Rio Pardo,2 (0 -- 4),Decreasing,0.93 (0.86 -- 0.99),-0.03 (-0.07 -- 0),-26.6 (-361.1 -- -9.8)
Santa Cruz do Sul,17 (7 -- 33),Likely increasing,1.03 (0.97 -- 1.09),0.01 (-0.01 -- 0.02),90.2 (28.4 -- -88.7)
Santa Fé do Sul,7 (2 -- 13),Likely decreasing,0.97 (0.92 -- 1.03),-0.01 (-0.02 -- 0.01),-92.2 (88 -- -29.8)
Santa Gertrudes,6 (1 -- 11),Likely decreasing,0.96 (0.9 -- 1.03),-0.01 (-0.04 -- 0.01),-71.3 (75 -- -18.8)
Santa Helena,5 (0 -- 13),Unsure,1.04 (0.92 -- 1.2),0.01 (-0.02 -- 0.04),132.3 (18.2 -- -28.1)
Santa Helena de Goiás,41 (1 -- 119),Unsure,1.02 (0.93 -- 1.13),0.01 (-0.04 -- 0.09),123.5 (8 -- -17.6)
Santa Inês,4 (0 -- 8),Likely decreasing,0.96 (0.86 -- 1.04),-0.01 (-0.04 -- 0.01),-56.1 (64.4 -- -17.2)
Santa Isabel,5 (1 -- 10),Likely decreasing,0.97 (0.9 -- 1.04),-0.01 (-0.03 -- 0.01),-78.3 (68 -- -24.2)
Santa Isabel do Rio Negro,3 (0 -- 10),Likely decreasing,0.89 (0.78 -- 1),-0.03 (-0.06 -- 0),-21.8 (518.3 -- -11.7)
Santa Juliana,1 (0 -- 3),Likely decreasing,0.92 (0.83 -- 1.04),-0.02 (-0.07 -- 0.01),-38.7 (87.3 -- -10.4)
Santa Luzia,7 (3 -- 12),Likely decreasing,0.99 (0.98 -- 1.01),0 (-0.01 -- 0),-299.4 (341.5 -- -103)
Santa Luzia do Paruá,4 (0 -- 9),Unsure,0.99 (0.89 -- 1.08),0 (-0.03 -- 0.02),-329.8 (30.8 -- -22.8)
Santa Luzia do Pará,480 (0 -- 6968),Likely increasing,1.28 (0.87 -- 1.63),0.07 (-0.03 -- 0.17),9.3 (4 -- -23.6)
Santa Maria,128 (40 -- 254),Increasing,1.11 (1.04 -- 1.17),0.03 (0.01 -- 0.05),22.7 (14.9 -- 63.5)
Santa Maria da Vitória,3 (0 -- 12),Unsure,1.02 (0.91 -- 1.13),0.01 (-0.04 -- 0.05),129.1 (14.7 -- -19.3)
Santa Maria das Barreiras,2 (0 -- 5),Unsure,0.96 (0.85 -- 1.06),-0.01 (-0.05 -- 0.02),-89.4 (27.9 -- -14.9)
Santa Maria de Jetibá,6 (1 -- 15),Unsure,1 (0.91 -- 1.08),0 (-0.03 -- 0.03),-1103.7 (24.1 -- -22.9)
Santa Quitéria,10 (1 -- 26),Unsure,0.98 (0.87 -- 1.1),0 (-0.04 -- 0.03),-212.4 (19.8 -- -18.6)
Santa Rita,8 (0 -- 17),Decreasing,0.91 (0.85 -- 0.96),-0.03 (-0.07 -- 0),-24.2 (-1285.3 -- -10.1)
Santa Rita de Cássia,7 (1 -- 20),Increasing,1.07 (1 -- 1.13),0.02 (-0.01 -- 0.06),36.4 (11.2 -- -79.3)
Santa Rita do Passa Quatro,5 (2 -- 8),Unsure,1.02 (0.97 -- 1.07),0 (-0.01 -- 0.02),141.4 (35.1 -- -74.8)
Santa Rosa,24 (0 -- 207),Unsure,0.99 (0.8 -- 1.18),0 (-0.11 -- 0.12),-349.2 (5.9 -- -6.6)
Santa Rosa do Sul,0 (0 -- 2),Decreasing,0.75 (0.57 -- 0.95),-0.07 (-0.12 -- -0.01),-9.9 (-61.5 -- -5.7)
Santa Teresa,5 (2 -- 10),Unsure,1.01 (0.95 -- 1.07),0 (-0.01 -- 0.02),318.2 (38.3 -- -56)
Santa Terezinha de Itaipu,3 (1 -- 7),Unsure,1 (0.93 -- 1.06),0 (-0.04 -- 0.04),14630.4 (17.4 -- -19.1)
Santa Vitória,7 (0 -- 25),Likely increasing,1.07 (0.99 -- 1.14),0.02 (-0.01 -- 0.09),29.8 (7.7 -- -60.2)
Santa Vitória do Palmar,10 (0 -- 128),Increasing,1.12 (0.99 -- 1.29),0.03 (-0.02 -- 0.17),23.1 (4.1 -- -32.8)
Santaluz,15 (4 -- 35),Increasing,1.1 (1.02 -- 1.18),0.03 (0.01 -- 0.05),26.6 (14.2 -- 91.7)
Santana,111 (47 -- 188),Likely increasing,1.06 (1.01 -- 1.11),0.02 (0 -- 0.03),39 (23.1 -- 888.8)
Santana de Parnaíba,16 (6 -- 25),Likely decreasing,0.97 (0.91 -- 1.01),-0.01 (-0.04 -- 0),-78 (183.5 -- -18.9)
Santana do Araguaia,84 (0 -- 469),Likely increasing,1.18 (0.98 -- 1.32),0.18 (-0.18 -- 28116600),3.9 (0 -- -3.8)
Santana do Ipanema,8 (1 -- 15),Decreasing,0.94 (0.87 -- 0.99),-0.02 (-0.06 -- 0),-30 (1557.2 -- -11.5)
Santana do Paraíso,95 (0 -- 11132),Unsure,1.07 (0.57 -- 1.51),0.02 (-0.19 -- 0.45),35.6 (1.5 -- -3.6)
Santarém,127 (0 -- 1098),Unsure,0.92 (0.71 -- 1.15),-0.02 (-0.08 -- 0.04),-31.3 (17.3 -- -8.2)
Santiago,4 (1 -- 8),Unsure,1.02 (0.94 -- 1.09),0 (-0.02 -- 0.02),145.7 (29.5 -- -38.1)
Santo Amaro,2 (0 -- 4),Decreasing,0.9 (0.75 -- 0.99),-0.03 (-0.08 -- 0),-23.2 (-154.9 -- -8.7)
Santo Amaro da Imperatriz,3 (0 -- 6),Likely decreasing,0.93 (0.85 -- 1),-0.02 (-0.08 -- 0),-30.6 (329.5 -- -9.2)
Santo André,81 (44 -- 118),Likely decreasing,0.97 (0.94 -- 1.01),-0.01 (-0.02 -- 0),-90.9 (342.4 -- -39.6)
Santo Antônio da Patrulha,11 (0 -- 45),Likely increasing,1.05 (0.96 -- 1.13),0.03 (-0.06 -- 0.17),23.8 (4.2 -- -11.6)
Santo Antônio de Jesus,11 (2 -- 23),Likely decreasing,0.95 (0.89 -- 1.04),-0.01 (-0.05 -- 0.02),-54.5 (44.8 -- -14.4)
Santo Antônio de Posse,9 (0 -- 31),Unsure,1.05 (0.93 -- 1.15),0.01 (-0.04 -- 0.11),52.9 (6.3 -- -15.7)
Santo Antônio de Pádua,5 (1 -- 11),Likely decreasing,0.95 (0.89 -- 1.03),-0.01 (-0.03 -- 0.01),-50 (95.3 -- -21.7)
Santo Antônio do Descoberto,7 (0 -- 15),Unsure,0.99 (0.9 -- 1.06),0 (-0.03 -- 0.03),-205 (22.1 -- -20.3)
Santo Antônio do Jacinto,54 (0 -- 178),Increasing,1.26 (1.09 -- 1.42),0.07 (0.03 -- 0.11),10.2 (6.4 -- 27.6)
Santo Antônio do Monte,7 (0 -- 41),Unsure,1.05 (0.88 -- 1.22),0.01 (-0.06 -- 0.1),54.3 (7 -- -11.9)
Santo Antônio dos Lopes,2 (0 -- 6),Unsure,0.97 (0.84 -- 1.09),-0.01 (-0.08 -- 0.05),-83.3 (14.2 -- -8.9)
Santo Estêvão,4 (0 -- 9),Unsure,0.98 (0.87 -- 1.05),-0.01 (-0.06 -- 0.03),-126.5 (24.4 -- -12.4)
Santo Ângelo,26 (0 -- 275),Increasing,1.12 (1 -- 1.24),0.04 (-0.03 -- 0.22),17.8 (3.2 -- -21.7)
Santos,240 (0 -- 4825),Unsure,0.97 (0.71 -- 1.24),-0.01 (-0.11 -- 0.09),-99.2 (7.8 -- -6.2)
Sapiranga,64 (5 -- 162),Increasing,1.1 (1.02 -- 1.21),0.03 (0 -- 0.05),25.7 (13.5 -- 2030.8)
Sapucaia,2 (0 -- 6),Unsure,0.97 (0.88 -- 1.07),-0.01 (-0.06 -- 0.03),-55 (24.2 -- -12.5)
Sapucaia do Sul,11 (5 -- 18),Decreasing,0.94 (0.9 -- 0.98),-0.02 (-0.03 -- -0.01),-42.8 (-130.6 -- -24.6)
Sapé,1 (0 -- 3),Decreasing,0.89 (0.81 -- 0.98),-0.03 (-0.05 -- -0.01),-23.6 (-136.3 -- -12.9)
Saquarema,5 (0 -- 14),Likely decreasing,0.95 (0.85 -- 1.06),-0.01 (-0.05 -- 0.02),-60.1 (33.9 -- -12.9)
Sarandi,10 (4 -- 23),Unsure,1 (0.96 -- 1.03),0 (-0.01 -- 0.02),10031 (45.8 -- -52)
Sarzedo,3 (0 -- 7),Unsure,1.01 (0.89 -- 1.1),0 (-0.03 -- 0.03),219.2 (23.5 -- -24)
Schroeder,9 (3 -- 16),Likely increasing,1.05 (0.98 -- 1.11),0.01 (-0.01 -- 0.03),55 (24.6 -- -129)
Seabra,19 (5 -- 37),Increasing,1.11 (1.03 -- 1.18),0.03 (0.01 -- 0.05),23.5 (14.6 -- 75.7)
Seara,11 (0 -- 24),Likely increasing,1.12 (1 -- 1.19),0.03 (0 -- 0.05),21.6 (12.8 -- 220.3)
Seberi,17 (1 -- 38),Increasing,1.12 (1.04 -- 1.2),0.03 (0.01 -- 0.06),21.7 (12.5 -- 57.4)
Sena Madureira,4 (1 -- 6),Decreasing,0.94 (0.87 -- 0.98),-0.02 (-0.03 -- 0),-40.4 (-168.9 -- -20.2)
Senador Canedo,30 (6 -- 59),Unsure,0.99 (0.92 -- 1.08),0 (-0.03 -- 0.03),-218.1 (27.7 -- -25.9)
Senador Guiomard,2 (0 -- 4),Unsure,0.97 (0.85 -- 1.05),-0.01 (-0.06 -- 0.02),-79 (34.1 -- -11.3)
Senador Pompeu,7 (0 -- 19),Unsure,1.01 (0.87 -- 1.1),0 (-0.05 -- 0.05),177.9 (14 -- -13)
Senhor do Bonfim,7 (0 -- 17),Unsure,1.02 (0.9 -- 1.1),0 (-0.04 -- 0.05),154.3 (14.1 -- -17)
Sento Sé,2 (0 -- 6),Likely decreasing,0.87 (0.74 -- 1.02),-0.03 (-0.1 -- 0),-24.4 (160.7 -- -6.7)
Serafina Corrêa,9 (4 -- 16),Unsure,1.02 (0.97 -- 1.07),0 (-0.01 -- 0.02),149.7 (38.3 -- -78.1)
Seropédica,2 (0 -- 5),Likely decreasing,0.97 (0.88 -- 1.07),-0.01 (-0.06 -- 0.02),-77.2 (32.3 -- -11.7)
Serra,67 (21 -- 142),Unsure,0.99 (0.92 -- 1.06),0 (-0.02 -- 0.02),-219.4 (39.5 -- -31.3)
Serrana,6 (1 -- 11),Likely decreasing,0.94 (0.87 -- 1.02),-0.01 (-0.04 -- 0.01),-51.5 (93.2 -- -15.5)
Serrinha,8 (3 -- 16),Likely decreasing,0.97 (0.92 -- 1.02),-0.01 (-0.02 -- 0.01),-78.8 (119.2 -- -31)
Sertanópolis,5 (0 -- 23),Likely increasing,1.07 (0.97 -- 1.16),0.03 (-0.04 -- 0.14),26.5 (4.8 -- -17.8)
Sertânia,2 (0 -- 5),Likely decreasing,0.96 (0.84 -- 1.06),-0.01 (-0.05 -- 0.01),-64.5 (46.2 -- -14.4)
Sertãozinho,22 (11 -- 36),Likely decreasing,0.96 (0.92 -- 1.01),-0.01 (-0.02 -- 0),-57.6 (400.7 -- -32.3)
Sete Barras,5 (2 -- 9),Unsure,1 (0.96 -- 1.05),0 (-0.01 -- 0.01),-4094.3 (55.9 -- -58.9)
Sete Lagoas,52 (4 -- 118),Likely increasing,1.04 (0.95 -- 1.14),0.01 (-0.01 -- 0.04),58.7 (18.7 -- -47.7)
Severínia,24 (0 -- 70),Unsure,1.08 (0.9 -- 1.21),0.02 (-0.03 -- 0.06),31.5 (11.8 -- -27.4)
Siderópolis,4 (0 -- 8),Unsure,1 (0.89 -- 1.1),0 (-0.04 -- 0.03),-1533.8 (22.9 -- -17.5)
Sidrolândia,7007485 (0 -- 2.23947e+13),Likely increasing,1.61 (0.43 -- 2.76),0.19 (-0.46 -- 2.48),3.6 (0.3 -- -1.5)
Silves,29 (9 -- 68),Increasing,1.16 (1.09 -- 1.24),0.04 (0.03 -- 0.07),15.6 (10.4 -- 26.4)
Simão Dias,3 (0 -- 10),Decreasing,0.86 (0.73 -- 0.98),-0.03 (-0.1 -- 0),-24.3 (236.3 -- -6.8)
Simões Filho,8 (2 -- 15),Likely decreasing,0.98 (0.93 -- 1.04),-0.01 (-0.04 -- 0.01),-81.9 (61.5 -- -19.7)
Sobral,11 (4 -- 22),Decreasing,0.93 (0.88 -- 0.99),-0.02 (-0.04 -- 0),-34.1 (-147.2 -- -19.2)
Socorro,5 (2 -- 9),Unsure,1 (0.94 -- 1.04),0 (-0.02 -- 0.01),-685.1 (59.6 -- -41.4)
Solonópole,12 (0 -- 44),Likely increasing,1.04 (0.96 -- 1.14),0.01 (-0.05 -- 0.09),51 (7.5 -- -15.2)
Solânea,2 (0 -- 6),Likely decreasing,0.93 (0.8 -- 1.04),-0.02 (-0.09 -- 0.01),-31.5 (48.9 -- -8)
Sombrio,3 (0 -- 6),Decreasing,0.93 (0.85 -- 1),-0.02 (-0.06 -- 0),-30.5 (706.2 -- -11.9)
Sonora,1 (0 -- 3),Likely decreasing,0.93 (0.85 -- 1),-0.02 (-0.04 -- 0),-37.1 (413.9 -- -17.1)
Sooretama,3 (2 -- 5),Decreasing,0.94 (0.9 -- 0.98),-0.02 (-0.03 -- 0),-44.3 (-154.2 -- -25.5)
Sousa,12 (0 -- 26),Likely decreasing,0.93 (0.83 -- 1.03),-0.01 (-0.05 -- 0.02),-51.4 (45.4 -- -14.6)
Sumaré,24 (3 -- 46),Decreasing,0.93 (0.88 -- 0.99),-0.02 (-0.06 -- 0),-32 (-382.5 -- -11.6)
Sumé,14 (4 -- 26),Increasing,1.08 (1.03 -- 1.16),0.02 (0.01 -- 0.04),32.3 (16.7 -- 83)
Surubim,2 (0 -- 6),Decreasing,0.89 (0.75 -- 1.02),-0.03 (-0.09 -- 0),-27.2 (172.6 -- -7.6)
Suzano,23 (13 -- 35),Likely decreasing,0.97 (0.93 -- 1),-0.01 (-0.02 -- 0),-89.6 (368.6 -- -37.9)
São Benedito,5 (0 -- 12),Likely decreasing,0.96 (0.87 -- 1.05),-0.01 (-0.04 -- 0.01),-70.6 (48.3 -- -15.9)
São Benedito do Rio Preto,2 (0 -- 5),Likely decreasing,0.94 (0.81 -- 1.04),-0.02 (-0.05 -- 0.01),-42.6 (69 -- -12.8)
São Bento,35 (20 -- 54),Unsure,1.01 (0.98 -- 1.05),0 (-0.01 -- 0.01),197.3 (47.7 -- -129.8)
São Bento do Sul,2 (0 -- 5),Likely decreasing,0.94 (0.86 -- 1.01),-0.02 (-0.03 -- 0.01),-44.2 (115 -- -19.9)
São Bento do Una,2 (0 -- 4),Decreasing,0.94 (0.87 -- 1),-0.02 (-0.05 -- 0.01),-40 (130.4 -- -13.6)
São Bernardo do Campo,82 (5 -- 160),Decreasing,0.93 (0.87 -- 0.99),-0.02 (-0.05 -- 0),-35.5 (445.8 -- -13.1)
São Borja,16 (9 -- 27),Increasing,1.05 (1 -- 1.09),0.01 (0 -- 0.02),54.5 (30.1 -- 1101.2)
São Caetano do Sul,21 (1 -- 39),Likely decreasing,0.96 (0.9 -- 1.02),-0.01 (-0.05 -- 0.01),-55.3 (78.4 -- -15.4)
São Caitano,1 (0 -- 2),Decreasing,0.87 (0.82 -- 0.95),-0.04 (-0.05 -- -0.02),-19.5 (-45.7 -- -13.4)
São Carlos,21 (7 -- 37),Unsure,0.99 (0.93 -- 1.05),0 (-0.02 -- 0.01),-369.8 (65.4 -- -40.8)
São Cristóvão,2 (0 -- 7),Decreasing,0.87 (0.78 -- 0.97),-0.03 (-0.08 -- 0),-21.7 (293 -- -9)
São Desidério,12 (0 -- 52),Likely increasing,1.05 (0.93 -- 1.14),0.01 (-0.03 -- 0.08),48.3 (9.2 -- -21.1)
São Domingos,14 (0 -- 56),Likely increasing,1.17 (0.97 -- 1.37),0.05 (0 -- 0.1),15.2 (6.9 -- -201.7)
São Domingos do Araguaia,9 (0 -- 39),Unsure,1.03 (0.92 -- 1.14),0.01 (-0.05 -- 0.08),87.2 (8.9 -- -13.9)
São Domingos do Maranhão,2 (1 -- 4),Decreasing,0.88 (0.83 -- 0.91),-0.03 (-0.05 -- -0.02),-19.9 (-28.5 -- -14.6)
São Francisco de Itabapoana,1 (0 -- 3),Likely decreasing,0.93 (0.85 -- 0.99),-0.02 (-0.04 -- 0),-35.8 (-825.8 -- -16.3)
São Francisco do Conde,6 (1 -- 14),Unsure,0.99 (0.9 -- 1.06),0 (-0.05 -- 0.03),-401.5 (24.8 -- -14.5)
São Francisco do Sul,6 (1 -- 11),Decreasing,0.93 (0.86 -- 1),-0.02 (-0.04 -- 0),-37.9 (439.3 -- -17.7)
São Félix,8 (0 -- 41),Unsure,1.04 (0.9 -- 1.19),0.01 (-0.03 -- 0.09),57.3 (7.6 -- -20.7)
São Félix do Xingu,7 (1 -- 15),Decreasing,0.93 (0.85 -- 0.99),-0.02 (-0.04 -- 0),-33 (-386 -- -16.7)
São Gabriel,9 (0 -- 25),Unsure,1.03 (0.91 -- 1.14),0.01 (-0.03 -- 0.04),128.4 (16 -- -20.3)
São Gabriel da Cachoeira,12 (2 -- 28),Unsure,0.97 (0.89 -- 1.04),-0.01 (-0.03 -- 0.01),-83.4 (61.4 -- -21.9)
São Gabriel da Palha,1 (0 -- 5),Decreasing,0.76 (0.63 -- 0.89),-0.07 (-0.11 -- -0.03),-9.8 (-23.1 -- -6.3)
São Gabriel do Oeste,4 (1 -- 7),Decreasing,0.95 (0.9 -- 1.01),-0.01 (-0.05 -- 0),-55.8 (279.3 -- -14)
São Gonçalo,61 (0 -- 140),Unsure,0.98 (0.82 -- 1.09),-0.01 (-0.01 -- 0.74),-96.9 (0.9 -- -64.9)
São Gonçalo do Amarante,4 (1 -- 7),Unsure,0.99 (0.96 -- 1.02),0 (-0.01 -- 0),-238 (158.9 -- -60.7)
São Gonçalo dos Campos,1 (0 -- 2),Decreasing,0.91 (0.85 -- 0.97),-0.03 (-0.04 -- -0.01),-27.2 (-81.9 -- -16)
São Gotardo,17 (0 -- 45),Likely increasing,1.05 (0.96 -- 1.16),0.01 (-0.02 -- 0.04),77.5 (15.6 -- -36.2)
São Jerônimo,8 (0 -- 64),Likely increasing,1.11 (0.94 -- 1.26),0.03 (-0.04 -- 0.14),25.4 (4.9 -- -19.3)
São Joaquim,13 (1 -- 29),Likely increasing,1.07 (0.99 -- 1.14),0.02 (0 -- 0.04),37.5 (17.4 -- -387.9)
São Joaquim da Barra,11 (4 -- 18),Unsure,0.99 (0.93 -- 1.04),0 (-0.02 -- 0.01),-461 (74 -- -37.6)
São Joaquim de Bicas,2 (0 -- 4),Likely decreasing,0.96 (0.87 -- 1.05),-0.01 (-0.05 -- 0.02),-68.7 (42.1 -- -13.2)
São José,64 (9 -- 139),Unsure,0.98 (0.88 -- 1.06),0 (-0.03 -- 0.02),-224.2 (42.9 -- -24.6)
São José da Laje,1 (0 -- 4),Likely decreasing,0.89 (0.78 -- 1),-0.02 (-0.07 -- 0),-35 (201.5 -- -9.5)
São José da Lapa,1 (0 -- 2),Decreasing,0.92 (0.86 -- 0.99),-0.02 (-0.04 -- 0),-30.2 (-169.3 -- -16.8)
São José da Tapera,5 (1 -- 11),Likely decreasing,0.95 (0.86 -- 1.03),-0.01 (-0.04 -- 0.01),-47.9 (93.8 -- -18.3)
